batch_id,production_date,plant_id,machine_id,glass_type,thickness_mm,furnace_temperature_c,cooling_time_sec,pressure_bar,line_speed_mps,raw_material_quality,operator_shift,operator_experience_years,ambient_humidity_pct,furnace_zone,energy_consumption_kwh,produced_units,scrap_units,rework_units,defect_rate,defect_flag,estimated_scrap_cost_eur,packing_delay_min,downtime_min,shipment_status,co2_emissions_kg
1587,2024-01-22,Plant_A,M4,Tempered,11.31,1510.72,59.04,3.2,5.24,0.93,Night,7.2,62.56,Zone_1,690.75,620,4,0,0.0064,0,95.42,6.31,14.59,On-Time,283.21
1588,2024-02-01,Plant_A,M5,Solar,3.75,1510.72,74.8,3.93,5.85,0.93,Day,6.2,54.92,Zone_3,618.96,537,4,0,0.0118,0,145.8,0.0,0.0,On-Time,253.77
1589,2025-01-21,Plant_C,M1,Laminated,11.96,1512.36,85.39,3.41,7.02,0.84,Weekend,5.8,62.52,Zone_3,898.77,688,3,0,0.0057,0,90.91,28.85,8.55,Delayed,368.5
1590,2025-04-05,Plant_C,M2,Laminated,13.42,1537.84,66.46,2.65,4.43,0.9,Weekend,1.6,65.11,Zone_2,819.11,566,3,0,0.0089,0,78.98,35.75,14.54,Delayed,335.84
1591,2025-02-04,Plant_C,M4,Laminated,8.26,1491.38,97.23,3.3,5.6,0.92,Day,6.4,54.07,Zone_1,777.7,595,5,0,0.0115,0,132.42,18.71,11.2,On-Time,318.86
1592,2024-12-17,Plant_C,M1,Solar,5.68,1546.59,75.66,3.66,7.61,0.87,Night,3.4,42.19,Zone_3,1520.6,1086,7,1,0.01,0,245.54,28.99,12.74,Delayed,623.45
1593,2024-12-21,Plant_B,M1,Float,3.65,1506.31,61.26,3.19,8.73,0.95,Day,0.6,62.31,Zone_3,736.77,778,34,7,0.064,1,523.72,26.65,15.57,Delayed,302.08
1594,2024-06-02,Plant_C,M3,Tempered,11.05,1494.0,75.26,3.57,5.3,0.88,Day,5.8,64.99,Zone_2,996.02,895,71,19,0.115,1,1895.48,34.3,33.23,Delayed,408.37
1595,2024-10-28,Plant_A,M4,Float,7.17,1473.14,56.9,3.29,5.79,0.96,Day,5.6,39.03,Zone_3,561.29,632,4,0,0.0101,0,69.41,0.0,0.0,On-Time,230.13
1596,2025-05-15,Plant_B,M1,Solar,3.58,1598.64,67.3,4.12,5.62,0.89,Day,7.6,59.61,Zone_1,1011.2,647,67,19,0.129,1,2310.55,15.64,3.96,Delayed,414.59
1597,2024-05-21,Plant_B,M3,Tempered,5.29,1523.84,81.25,3.17,6.32,0.99,Weekend,3.2,52.42,Zone_3,831.11,694,6,0,0.0111,0,148.12,24.7,23.64,Delayed,340.76
1598,2024-07-20,Plant_B,M5,Float,3.27,1483.73,47.24,2.85,6.45,0.94,Day,8.8,53.78,Zone_1,496.55,554,4,0,0.0085,0,69.8,19.69,13.49,On-Time,203.59
1599,2024-12-29,Plant_A,M4,Solar,3.79,1558.68,56.85,4.39,5.61,0.82,Day,8.3,45.58,Zone_1,1324.99,950,8,0,0.01,0,258.85,6.09,4.21,On-Time,543.25
1600,2024-11-05,Plant_C,M3,Tempered,8.7,1545.11,79.69,3.14,5.39,0.87,Night,5.3,43.03,Zone_3,1124.99,861,6,0,0.0117,0,151.14,9.84,15.56,On-Time,461.25
1601,2024-05-22,Plant_C,M2,Laminated,12.98,1502.16,96.98,3.59,6.84,0.93,Day,6.1,50.75,Zone_3,1149.95,884,5,0,0.0071,0,147.77,16.72,5.44,On-Time,471.48
1602,2024-11-08,Plant_A,M3,Solar,5.44,1516.6,76.66,2.85,6.62,0.96,Night,0.5,57.32,Zone_2,963.87,790,3,0,0.0049,0,95.78,13.77,8.5,On-Time,395.19
1603,2025-03-23,Plant_A,M2,Solar,3.88,1546.71,80.75,3.84,5.16,0.89,Night,4.9,73.69,Zone_3,890.42,677,2,0,0.0043,0,66.43,0.0,9.32,On-Time,365.07
1604,2025-01-01,Plant_B,M3,Solar,5.81,1570.0,79.39,3.78,6.13,0.88,Day,6.5,45.78,Zone_2,1096.72,727,5,0,0.0073,0,156.17,26.9,7.43,Delayed,449.66
1605,2024-01-28,Plant_B,M1,Tempered,4.86,1509.58,90.24,3.14,6.42,0.9,Night,5.2,57.71,Zone_2,829.1,765,5,0,0.0114,0,112.91,23.45,11.08,Delayed,339.93
1606,2025-06-08,Plant_B,M2,Laminated,9.9,1523.66,98.88,3.29,5.71,0.89,Day,8.9,68.56,Zone_2,584.27,433,1,0,0.004,0,27.97,8.88,3.65,On-Time,239.55
1607,2024-01-07,Plant_B,M5,Solar,3.1,1524.97,56.47,4.03,6.54,0.92,Night,4.5,51.22,Zone_1,1049.09,820,57,20,0.078,1,2026.06,33.14,25.91,Delayed,430.13
1608,2024-04-19,Plant_B,M5,Float,7.13,1480.18,66.35,2.11,8.88,0.94,Night,5.8,78.16,Zone_3,760.36,852,3,0,0.0058,0,49.42,13.12,16.47,On-Time,311.75
1609,2024-12-05,Plant_A,M1,Float,4.53,1468.32,56.49,2.3,7.71,0.89,Night,4.5,57.04,Zone_3,424.33,543,5,0,0.0111,0,73.59,2.29,5.91,On-Time,173.98
1610,2025-05-22,Plant_A,M2,Tempered,10.29,1542.76,68.23,2.93,6.22,0.98,Day,7.1,60.57,Zone_2,1261.01,1071,7,0,0.0106,0,168.25,7.9,4.67,On-Time,517.01
1611,2024-01-07,Plant_B,M5,Tempered,4.98,1517.85,74.15,3.37,7.24,0.9,Day,11.0,53.52,Zone_1,681.51,603,4,0,0.0102,0,92.61,14.17,4.23,On-Time,279.42
1612,2024-05-03,Plant_C,M1,Tempered,9.65,1559.24,61.8,3.63,6.25,0.89,Day,4.2,72.13,Zone_2,1170.01,894,50,13,0.0687,1,1276.15,18.84,16.77,On-Time,479.7
1613,2025-06-01,Plant_B,M4,Float,5.12,1481.12,59.28,2.01,6.54,0.93,Weekend,5.8,68.1,Zone_2,667.53,703,2,0,0.004,0,35.54,17.75,26.59,On-Time,273.69
1614,2024-07-07,Plant_A,M5,Laminated,10.59,1498.39,77.81,2.63,5.5,0.91,Night,1.7,56.28,Zone_3,1039.71,884,7,0,0.011,0,190.07,10.89,13.0,On-Time,426.28
1615,2024-05-06,Plant_B,M2,Float,6.44,1507.08,59.65,2.55,6.21,0.96,Day,6.3,67.32,Zone_3,585.86,597,5,0,0.0093,0,80.68,17.38,2.2,On-Time,240.2
1616,2024-06-23,Plant_C,M5,Tempered,10.3,1475.68,55.43,3.32,6.58,0.9,Day,5.5,61.71,Zone_2,666.16,662,57,26,0.1345,1,1339.05,33.41,27.16,Delayed,273.13
1617,2024-04-12,Plant_C,M4,Laminated,11.23,1501.29,87.98,3.14,5.96,0.83,Night,8.7,65.97,Zone_2,615.07,451,2,0,0.0059,0,54.89,20.81,16.03,On-Time,252.18
1618,2024-04-19,Plant_B,M4,Solar,5.65,1551.17,52.54,3.74,4.51,0.93,Day,6.5,71.85,Zone_2,655.21,446,2,0,0.0078,0,62.9,19.76,13.33,On-Time,268.64
1619,2025-02-02,Plant_A,M5,Laminated,13.92,1461.21,71.21,3.58,5.77,0.91,Day,8.8,54.71,Zone_3,918.31,887,5,0,0.0076,0,160.48,0.0,0.0,On-Time,376.51
1620,2025-03-31,Plant_A,M3,Tempered,11.84,1532.65,70.05,3.22,6.75,0.94,Day,5.3,66.7,Zone_3,669.89,569,3,0,0.0098,0,68.48,9.23,9.8,On-Time,274.65
1621,2024-01-10,Plant_A,M3,Tempered,4.47,1544.79,65.48,3.71,6.27,0.91,Day,5.3,58.74,Zone_3,1131.05,938,7,0,0.0084,0,186.91,11.88,7.8,On-Time,463.73
1622,2025-06-09,Plant_A,M2,Tempered,4.66,1524.33,76.21,4.03,6.24,0.96,Day,9.1,67.77,Zone_3,817.06,734,4,0,0.0059,0,97.42,12.61,10.2,On-Time,334.99
1623,2025-04-15,Plant_C,M2,Laminated,13.28,1488.02,76.26,3.06,6.67,0.88,Night,4.9,64.51,Zone_3,641.31,516,1,0,0.004,0,29.75,33.96,13.42,Delayed,262.94
1624,2025-02-07,Plant_A,M4,Solar,3.86,1556.79,84.69,3.22,4.93,0.99,Weekend,9.6,55.29,Zone_3,953.15,681,5,0,0.0092,0,176.33,41.24,23.57,Delayed,390.79
1625,2025-06-03,Plant_C,M5,Laminated,7.92,1516.49,63.21,3.01,6.69,0.87,Day,3.8,71.13,Zone_2,1356.43,1005,6,0,0.0114,0,167.24,8.26,17.13,On-Time,556.14
1626,2024-12-22,Plant_C,M5,Solar,3.78,1570.57,58.02,4.32,7.02,0.83,Day,9.6,48.96,Zone_1,1559.83,1028,3,0,0.0045,0,110.41,10.97,1.43,On-Time,639.53
1627,2024-06-11,Plant_A,M1,Float,4.26,1519.98,54.05,2.65,8.58,0.99,Day,3.6,66.55,Zone_3,1126.46,1189,7,0,0.0095,0,102.11,14.71,17.57,On-Time,461.85
1628,2024-08-25,Plant_C,M2,Float,3.3,1507.19,64.97,2.74,7.43,0.9,Weekend,6.4,33.79,Zone_1,942.82,933,3,0,0.006,0,50.81,31.78,16.77,Delayed,386.56
1629,2025-01-28,Plant_B,M1,Float,4.83,1484.34,47.71,3.3,7.84,0.95,Night,2.5,67.85,Zone_1,853.55,959,52,13,0.075,1,854.85,39.94,26.78,Delayed,349.96
1630,2024-03-15,Plant_B,M3,Float,6.3,1500.69,50.02,2.86,7.25,0.89,Weekend,5.6,60.27,Zone_2,934.86,950,52,20,0.0757,1,912.95,45.43,32.22,Delayed,383.29
1631,2025-04-05,Plant_B,M2,Tempered,6.01,1521.39,85.06,3.84,6.31,0.9,Day,12.1,63.73,Zone_2,530.01,457,2,0,0.0041,0,50.74,17.73,9.22,On-Time,217.3
1632,2024-10-19,Plant_A,M2,Tempered,10.62,1523.55,64.84,3.15,7.14,0.9,Day,4.6,37.41,Zone_3,1083.79,976,8,0,0.0114,0,212.83,9.25,6.01,On-Time,444.35
1633,2024-07-15,Plant_A,M5,Float,7.58,1455.26,55.87,2.1,9.21,0.87,Night,4.2,48.18,Zone_3,783.45,1002,87,28,0.1127,1,1392.57,26.98,18.42,Delayed,321.21
1634,2024-02-04,Plant_A,M1,Laminated,6.06,1521.95,74.32,3.82,5.9,0.83,Night,4.7,68.35,Zone_3,710.39,576,54,19,0.1361,1,1588.79,34.63,32.77,Delayed,291.26
1635,2024-03-14,Plant_B,M2,Solar,4.53,1575.49,64.48,4.05,5.53,0.91,Day,2.8,71.12,Zone_1,1421.41,945,9,0,0.0108,0,299.59,15.26,10.67,On-Time,582.78
1636,2025-04-30,Plant_C,M3,Laminated,11.6,1509.29,88.75,3.54,6.28,0.85,Night,6.5,60.99,Zone_3,992.3,731,2,0,0.0049,0,52.28,20.3,26.53,On-Time,406.84
1637,2024-03-09,Plant_B,M4,Solar,3.63,1539.84,80.78,3.62,5.51,0.91,Weekend,3.0,67.71,Zone_3,1121.44,806,35,14,0.0569,1,1176.69,34.85,23.74,Delayed,459.79
1638,2025-06-13,Plant_B,M1,Float,6.29,1515.11,50.56,1.75,6.97,0.94,Day,10.4,65.75,Zone_1,505.31,528,4,0,0.0112,0,67.09,17.42,7.42,On-Time,207.18
1639,2024-12-04,Plant_A,M2,Laminated,11.77,1508.84,97.9,2.51,4.93,0.92,Weekend,6.6,60.7,Zone_2,1377.98,1123,6,0,0.0076,0,191.06,20.54,3.65,On-Time,564.97
1640,2025-01-01,Plant_A,M2,Laminated,8.5,1496.03,101.09,2.42,6.1,0.97,Day,8.5,62.41,Zone_3,1210.33,1027,6,0,0.0084,0,158.47,0.12,7.09,On-Time,496.24
1641,2025-06-14,Plant_C,M5,Laminated,12.99,1529.57,60.72,3.33,4.26,0.89,Day,6.5,51.25,Zone_1,1537.54,1095,7,0,0.0087,0,212.53,13.77,0.0,On-Time,630.39
1642,2024-04-23,Plant_C,M4,Laminated,10.39,1505.9,71.74,3.28,6.25,0.87,Night,6.4,66.41,Zone_1,1260.64,935,4,0,0.0049,0,124.17,27.48,11.96,Delayed,516.86
1643,2024-09-24,Plant_A,M3,Float,4.99,1475.47,67.64,2.86,7.9,0.93,Day,8.3,52.51,Zone_3,865.31,998,3,0,0.0047,0,49.7,0.0,5.78,On-Time,354.78
1644,2024-12-03,Plant_C,M1,Tempered,11.66,1562.44,74.66,3.11,5.85,0.9,Day,6.7,49.3,Zone_3,805.85,616,2,0,0.004,0,44.91,9.5,5.54,On-Time,330.4
1645,2024-02-06,Plant_B,M1,Solar,5.11,1508.1,86.22,3.89,5.76,0.96,Night,5.4,66.15,Zone_3,1299.35,1085,8,0,0.0097,0,295.79,8.92,5.84,On-Time,532.73
1646,2025-05-05,Plant_A,M3,Float,7.2,1469.58,50.18,2.13,8.41,0.87,Day,9.3,60.02,Zone_2,585.03,680,2,0,0.0044,0,30.5,0.0,0.0,On-Time,239.86
1647,2024-12-24,Plant_B,M4,Laminated,9.15,1516.64,97.0,2.86,5.57,0.81,Night,3.4,44.39,Zone_1,1196.78,883,40,14,0.0507,1,1123.52,30.58,24.33,Delayed,490.68
1648,2024-02-26,Plant_A,M2,Solar,4.68,1523.38,84.5,3.56,4.97,0.98,Night,3.6,63.88,Zone_3,1438.18,1177,65,11,0.0614,1,2433.69,37.0,21.06,Delayed,589.65
1649,2025-05-08,Plant_A,M4,Solar,4.22,1506.87,63.55,3.64,5.32,0.91,Night,4.1,71.92,Zone_2,703.86,583,5,0,0.0098,0,166.43,9.52,7.32,On-Time,288.58
1650,2024-05-21,Plant_A,M4,Float,5.0,1486.97,67.99,2.56,8.07,0.85,Weekend,4.8,63.13,Zone_2,893.44,983,8,0,0.0112,0,136.99,18.54,12.7,On-Time,366.31
1651,2024-12-17,Plant_B,M1,Tempered,5.94,1546.54,88.37,2.81,6.93,0.95,Day,7.9,56.52,Zone_3,1347.15,1096,39,10,0.0566,1,979.89,19.23,14.96,On-Time,552.33
1652,2025-02-26,Plant_C,M5,Float,5.9,1467.74,71.25,3.08,6.58,0.8,Weekend,6.0,53.77,Zone_1,1011.88,1143,3,0,0.004,0,51.36,25.21,14.13,Delayed,414.87
1653,2024-09-12,Plant_A,M1,Float,3.85,1524.45,59.36,2.67,7.74,0.98,Day,6.0,35.56,Zone_1,1092.91,1140,3,0,0.004,0,50.87,6.33,5.82,On-Time,448.09
1654,2024-11-17,Plant_B,M5,Tempered,11.37,1508.59,91.98,4.04,5.76,0.88,Weekend,1.8,32.9,Zone_1,1127.33,1022,67,16,0.114,1,1669.85,34.44,28.16,Delayed,462.21
1655,2025-05-05,Plant_C,M1,Float,3.25,1513.92,45.85,2.43,7.18,0.94,Day,5.9,58.46,Zone_3,1084.75,1077,5,0,0.0058,0,80.12,19.52,3.29,On-Time,444.75
1656,2024-12-31,Plant_A,M4,Laminated,12.59,1467.67,83.04,3.62,6.45,0.94,Weekend,7.9,53.89,Zone_3,771.17,692,40,19,0.0893,1,1206.85,23.42,19.07,Delayed,316.18
1657,2024-09-07,Plant_C,M3,Laminated,9.67,1553.64,97.15,3.38,5.04,0.82,Night,7.2,48.55,Zone_3,1090.5,708,51,16,0.1132,1,1414.13,38.22,26.05,Delayed,447.1
1658,2024-12-20,Plant_B,M5,Solar,3.17,1566.25,76.33,4.26,5.41,0.78,Day,7.1,56.97,Zone_1,883.81,610,3,0,0.0091,0,95.32,17.29,3.64,On-Time,362.36
1659,2025-06-17,Plant_A,M3,Tempered,5.38,1524.03,90.38,3.7,6.9,0.91,Day,10.0,56.2,Zone_3,1059.83,935,7,0,0.0099,0,152.2,8.4,8.43,On-Time,434.53
1660,2024-05-25,Plant_A,M2,Solar,5.18,1559.22,72.2,3.83,4.85,0.89,Night,5.2,60.12,Zone_2,1359.85,996,4,0,0.0067,0,145.73,6.96,12.21,On-Time,557.54
1661,2024-01-22,Plant_B,M1,Laminated,13.44,1506.91,89.36,2.94,5.27,0.87,Day,6.4,63.99,Zone_2,1029.31,822,4,0,0.0075,0,109.52,15.29,11.07,On-Time,422.02
1662,2024-03-27,Plant_A,M3,Solar,5.28,1505.16,76.03,4.04,6.77,0.92,Day,7.4,60.21,Zone_2,886.35,754,2,0,0.004,0,63.73,0.0,3.49,On-Time,363.4
1663,2024-02-15,Plant_A,M2,Solar,3.13,1542.65,54.96,3.32,6.11,0.89,Day,5.6,59.19,Zone_2,784.6,604,4,0,0.0086,0,146.25,4.72,0.78,On-Time,321.69
1664,2024-11-08,Plant_A,M5,Laminated,9.82,1546.24,90.05,3.51,6.69,0.92,Weekend,5.0,45.54,Zone_3,1375.19,1012,6,0,0.0075,0,184.13,3.79,9.09,On-Time,563.83
1665,2024-12-10,Plant_B,M5,Tempered,6.4,1527.6,74.37,3.43,5.3,0.84,Night,2.9,48.2,Zone_2,949.03,811,3,0,0.004,0,77.9,14.36,1.37,On-Time,389.1
1666,2025-03-20,Plant_B,M1,Float,7.79,1503.52,58.29,2.21,7.96,0.88,Night,2.3,72.97,Zone_3,608.18,652,3,0,0.0075,0,49.73,12.05,4.35,On-Time,249.35
1667,2024-10-21,Plant_C,M4,Solar,4.69,1529.99,80.69,3.67,4.79,0.89,Night,2.9,39.13,Zone_3,913.75,654,5,0,0.0099,0,186.19,14.75,13.98,On-Time,374.64
1668,2024-09-23,Plant_A,M4,Solar,4.94,1532.06,77.85,4.22,6.5,0.92,Night,5.1,47.36,Zone_1,584.17,441,3,0,0.0108,0,106.65,15.46,9.21,On-Time,239.51
1669,2024-01-16,Plant_B,M3,Float,7.12,1475.28,63.64,1.99,7.41,0.88,Weekend,3.8,63.46,Zone_3,456.16,490,24,10,0.0867,1,391.51,37.42,20.33,Delayed,187.03
1670,2025-02-08,Plant_A,M5,Laminated,13.99,1496.64,71.03,2.69,4.35,0.86,Day,13.5,63.04,Zone_3,614.66,529,4,0,0.0085,0,106.57,10.3,13.25,On-Time,252.01
1671,2024-01-13,Plant_A,M3,Laminated,10.25,1511.72,70.38,3.8,4.09,0.99,Night,2.1,69.04,Zone_1,1136.64,902,53,16,0.0926,1,1500.82,26.97,26.75,Delayed,466.02
1672,2024-01-18,Plant_B,M1,Solar,5.51,1538.28,53.14,3.64,6.6,0.86,Day,2.4,55.57,Zone_2,1049.02,797,2,0,0.0045,0,72.12,0.66,1.5,On-Time,430.1
1673,2024-08-11,Plant_B,M1,Float,3.9,1509.44,63.05,2.62,6.64,0.85,Day,6.9,50.96,Zone_3,726.95,761,3,0,0.005,0,53.75,0.81,0.0,On-Time,298.05
1674,2024-03-06,Plant_B,M2,Laminated,9.07,1525.67,96.08,2.58,4.28,0.87,Night,5.0,56.7,Zone_2,1250.13,921,55,10,0.0663,1,1668.96,31.87,33.54,Delayed,512.55
1675,2025-05-21,Plant_A,M2,Tempered,10.23,1535.63,84.23,3.37,5.78,0.99,Day,4.3,66.37,Zone_3,1081.1,938,3,0,0.004,0,78.9,20.3,0.0,On-Time,443.25
1676,2024-08-26,Plant_A,M1,Tempered,8.47,1517.45,65.83,3.71,6.26,0.99,Night,9.0,37.93,Zone_2,1026.06,965,3,0,0.0043,0,70.1,11.39,4.88,On-Time,420.68
1677,2024-02-12,Plant_C,M2,Float,5.38,1498.27,54.77,2.34,8.85,0.96,Weekend,5.6,65.05,Zone_2,718.46,730,6,0,0.0108,0,103.07,28.86,8.54,Delayed,294.57
1678,2024-01-17,Plant_C,M3,Float,5.15,1475.84,73.31,2.33,6.5,0.89,Night,6.0,59.51,Zone_2,668.99,707,51,8,0.0927,1,832.62,31.78,36.59,Delayed,274.29
1679,2025-06-03,Plant_B,M1,Float,7.11,1499.27,42.84,3.06,7.68,0.86,Day,3.9,57.33,Zone_2,479.4,526,3,0,0.0069,0,44.45,18.72,3.9,On-Time,196.55
1680,2025-03-01,Plant_A,M4,Laminated,10.54,1498.27,90.9,3.33,5.97,0.95,Day,7.6,54.12,Zone_2,923.81,753,5,0,0.0101,0,132.03,3.76,10.06,On-Time,378.76
1681,2025-01-03,Plant_B,M4,Laminated,8.28,1540.32,60.47,3.34,4.67,0.84,Day,10.2,56.68,Zone_2,662.83,447,3,0,0.0073,0,88.44,12.06,9.6,On-Time,271.76
1682,2024-06-13,Plant_B,M1,Laminated,12.42,1522.84,76.63,3.13,4.49,0.93,Weekend,6.9,46.74,Zone_3,975.14,743,37,9,0.0671,1,1077.41,31.36,23.12,Delayed,399.81
1683,2024-08-04,Plant_B,M5,Laminated,12.33,1511.04,67.52,3.29,6.09,0.89,Weekend,4.9,49.36,Zone_2,752.55,587,4,0,0.008,0,115.63,19.38,16.96,On-Time,308.55
1684,2024-02-03,Plant_C,M2,Solar,4.64,1534.97,78.96,4.15,5.82,0.8,Night,2.4,58.99,Zone_3,1044.76,761,56,20,0.0915,1,1957.03,28.12,19.51,Delayed,428.35
1685,2024-03-20,Plant_A,M5,Solar,5.03,1498.96,69.94,4.2,6.39,0.89,Night,3.9,65.9,Zone_1,1020.88,917,4,0,0.0062,0,145.48,14.13,4.22,On-Time,418.56
1686,2025-06-24,Plant_A,M5,Solar,4.73,1530.19,86.66,3.03,4.79,0.9,Night,1.7,49.43,Zone_3,951.85,770,6,0,0.0102,0,227.5,10.27,20.44,On-Time,390.26
1687,2024-10-02,Plant_A,M5,Laminated,11.18,1468.94,103.35,2.74,4.65,0.9,Weekend,7.8,51.64,Zone_2,694.69,655,5,0,0.0096,0,133.81,2.27,3.71,On-Time,284.82
1688,2025-01-05,Plant_A,M4,Laminated,9.54,1483.62,79.47,3.46,6.36,0.91,Night,3.9,61.21,Zone_1,728.13,617,3,0,0.0052,0,85.31,4.55,7.54,On-Time,298.53
1689,2025-03-31,Plant_C,M4,Laminated,11.96,1542.35,87.11,3.92,5.75,0.87,Day,8.5,67.86,Zone_3,1265.58,843,67,29,0.1076,1,1828.16,30.28,26.75,Delayed,518.89
1690,2025-01-05,Plant_C,M4,Tempered,8.83,1532.74,73.01,3.8,4.78,0.88,Day,5.2,62.23,Zone_2,1178.9,929,7,0,0.0093,0,182.39,11.95,0.0,On-Time,483.35
1691,2024-05-08,Plant_C,M2,Solar,3.13,1553.28,86.98,3.04,6.7,0.95,Night,2.9,65.76,Zone_3,1577.07,1086,49,22,0.068,1,1732.47,35.02,35.83,Delayed,646.6
1692,2024-09-23,Plant_B,M3,Laminated,6.94,1530.36,100.44,3.91,6.34,0.97,Day,9.1,37.98,Zone_2,1109.83,792,2,0,0.004,0,55.95,19.56,0.0,On-Time,455.03
1693,2024-05-31,Plant_C,M4,Tempered,6.53,1528.07,62.51,2.89,6.42,0.91,Weekend,6.8,58.22,Zone_2,1229.58,984,34,12,0.0625,1,911.26,30.08,31.59,Delayed,504.13
1694,2024-05-03,Plant_B,M3,Solar,4.55,1502.1,80.26,3.29,4.68,0.89,Night,5.9,67.08,Zone_1,1148.41,944,8,0,0.0102,0,287.86,19.34,16.56,On-Time,470.85
1695,2025-03-17,Plant_A,M2,Float,7.19,1502.87,45.28,2.41,7.77,0.97,Day,4.9,69.55,Zone_3,713.44,774,5,0,0.0119,0,85.72,0.0,6.8,On-Time,292.51
1696,2025-03-08,Plant_B,M2,Solar,3.74,1555.84,79.41,3.65,6.15,0.87,Night,1.6,70.65,Zone_1,649.61,457,1,0,0.004,0,36.56,31.16,10.91,Delayed,266.34
1697,2024-05-01,Plant_B,M3,Float,6.32,1470.79,52.0,3.02,7.65,0.92,Weekend,3.7,56.95,Zone_1,897.24,1000,61,14,0.0767,1,1010.18,29.62,27.09,Delayed,367.87
1698,2024-12-29,Plant_B,M4,Solar,3.27,1592.29,74.63,4.73,4.95,0.97,Night,2.1,51.03,Zone_2,1543.41,961,86,22,0.1416,1,3064.48,28.81,17.25,Delayed,632.8
1699,2025-05-03,Plant_C,M2,Tempered,6.95,1527.52,75.08,2.65,5.3,0.91,Night,5.6,61.17,Zone_3,561.04,461,1,0,0.0047,0,26.78,16.8,7.04,On-Time,230.03
1700,2025-06-05,Plant_A,M2,Float,4.46,1477.19,44.99,3.11,8.36,0.89,Night,8.5,65.68,Zone_2,791.22,929,5,0,0.0075,0,78.7,14.58,4.32,On-Time,324.4
1701,2025-04-09,Plant_B,M3,Solar,5.61,1524.28,86.47,3.71,5.11,0.79,Day,7.9,67.46,Zone_3,736.5,556,3,0,0.009,0,98.54,8.88,0.0,On-Time,301.96
1702,2024-04-09,Plant_A,M3,Solar,5.84,1593.08,86.17,3.84,6.11,0.89,Day,8.5,70.02,Zone_3,1121.58,734,70,32,0.162,1,2203.34,9.68,23.33,Delayed,459.85
1703,2025-06-21,Plant_C,M5,Solar,3.81,1542.47,52.0,2.74,7.03,0.98,Day,1.0,60.19,Zone_2,1219.69,875,37,14,0.0739,1,1340.03,28.23,18.47,Delayed,500.07
1704,2024-07-01,Plant_A,M1,Tempered,11.64,1484.43,83.29,3.49,6.13,0.87,Day,4.9,49.3,Zone_2,746.47,792,7,0,0.0117,0,183.0,0.99,6.59,On-Time,306.05
1705,2024-11-17,Plant_A,M3,Laminated,12.93,1462.47,89.26,3.69,6.01,0.88,Day,1.0,50.82,Zone_2,592.99,545,52,17,0.1115,1,1657.72,10.26,28.19,Delayed,243.13
1706,2025-03-25,Plant_A,M2,Laminated,13.29,1482.58,92.86,3.34,4.37,0.96,Weekend,8.3,69.56,Zone_2,929.1,824,4,0,0.0067,0,109.47,13.74,17.32,On-Time,380.93
1707,2024-04-18,Plant_A,M3,Tempered,6.08,1499.42,86.43,3.21,6.38,0.91,Day,9.3,81.63,Zone_3,809.25,769,5,0,0.0071,0,108.04,0.0,4.95,On-Time,331.79
1708,2024-06-21,Plant_A,M5,Float,7.5,1455.2,73.17,2.27,7.04,0.96,Weekend,5.9,60.91,Zone_3,622.57,799,2,0,0.004,0,32.72,13.07,0.0,On-Time,255.25
1709,2024-07-18,Plant_A,M4,Float,4.49,1430.95,49.42,2.53,7.55,0.96,Day,7.6,53.43,Zone_2,743.21,983,2,0,0.004,0,29.82,0.0,1.97,On-Time,304.72
1710,2025-03-12,Plant_C,M4,Tempered,5.56,1520.79,71.61,3.72,4.96,0.94,Night,6.8,74.52,Zone_2,1003.55,817,5,0,0.0098,0,127.04,19.79,6.56,On-Time,411.46
1711,2024-05-02,Plant_B,M4,Solar,5.29,1546.38,76.23,4.09,5.41,0.85,Day,2.7,69.74,Zone_1,829.98,579,4,0,0.0101,0,123.66,16.14,4.94,On-Time,340.29
1712,2024-04-29,Plant_B,M1,Tempered,10.1,1559.3,57.8,3.51,7.06,0.91,Night,4.3,62.06,Zone_2,760.73,605,2,0,0.0055,0,48.83,35.51,20.11,Delayed,311.9
1713,2024-12-09,Plant_B,M4,Float,7.93,1530.03,46.29,2.7,6.55,0.92,Night,1.2,57.36,Zone_2,585.01,530,4,0,0.0112,0,65.3,2.56,0.64,On-Time,239.85
1714,2024-02-09,Plant_B,M1,Laminated,8.85,1523.13,91.04,3.56,5.02,0.89,Day,6.9,67.01,Zone_3,884.38,675,2,0,0.004,0,64.27,3.35,2.81,On-Time,362.6
1715,2024-02-06,Plant_C,M1,Tempered,6.28,1560.44,63.57,2.96,6.85,0.9,Day,6.3,74.35,Zone_2,1170.04,891,3,0,0.0048,0,65.56,29.11,5.74,Delayed,479.72
1716,2024-08-13,Plant_C,M2,Laminated,12.3,1554.47,65.67,3.26,6.14,0.95,Day,5.7,36.02,Zone_2,778.92,514,3,0,0.0082,0,96.81,11.66,9.3,On-Time,319.36
1717,2025-05-23,Plant_B,M2,Tempered,6.89,1488.29,65.56,2.79,7.16,0.86,Night,5.2,60.86,Zone_1,1137.09,1095,5,0,0.0056,0,113.51,11.91,17.49,On-Time,466.21
1718,2024-08-07,Plant_A,M4,Float,5.86,1495.39,55.3,2.42,6.35,0.85,Day,6.7,50.92,Zone_3,929.54,998,7,0,0.0083,0,120.64,12.96,1.46,On-Time,381.11
